listing_id,host_is_superhost,neighbourhood_cleansed,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,security_deposit (% of price),cleaning_fee (% of price),minimum_nights,cancellation_policy
10283322,f,Huon Valley,House,Private room,2,1,1,1,Real Bed,$50.00 ,0.00%,30.00%,1,moderate
10321090,f,Devonport,Apartment,Entire home/apt,3,1,2,2,Real Bed,$80.00 ,0.00%,0.00%,1,flexible
10322417,t,Launceston,House,Entire home/apt,10,1,4,6,Real Bed,$140.00 ,0.00%,42.86%,2,moderate
10338305,t,Hobart,Apartment,Entire home/apt,6,1.5,2,4,Real Bed,$310.00 ,96.77%,0.00%,2,moderate
10340693,t,Circular Head,House,Entire home/apt,6,1,3,4,Real Bed,$175.00 ,0.00%,0.00%,1,flexible
10343736,t,Glenorchy,Guest suite,Entire home/apt,2,1,1,1,Real Bed,$65.00 ,0.00%,23.08%,2,moderate
10344979,f,Waratah/Wynyard,Cottage,Entire home/apt,5,1,2,4,Real Bed,$101.00 ,0.00%,29.70%,2,moderate
10346706,t,West Tamar,Villa,Entire home/apt,10,3.5,4,6,Real Bed,$450.00 ,333.33%,55.56%,4,moderate
10347443,f,Central Coast,Apartment,Entire home/apt,2,1,1,2,Real Bed,$120.00 ,0.00%,0.00%,1,flexible
10360533,t,Hobart,Apartment,Entire home/apt,2,1,1,1,Real Bed,$220.00 ,56.82%,0.00%,2,flexible
10366705,t,Break O'Day,Cottage,Entire home/apt,6,1,2,4,Real Bed,$165.00 ,0.00%,0.00%,2,strict_14_with_grace_period
10372330,f,Glamorgan/Spring Bay,Bungalow,Entire home/apt,6,1,3,5,Real Bed,$165.00 ,0.00%,0.00%,2,strict_14_with_grace_period
10387726,f,Kentish,House,Private room,6,1,2,6,Real Bed,$120.00 ,125.00%,0.00%,1,moderate
10387790,f,Kentish,House,Private room,6,1,2,4,Real Bed,$129.00 ,116.28%,19.38%,1,strict_14_with_grace_period
10392733,t,Hobart,Guesthouse,Entire home/apt,2,1,1,1,Real Bed,$95.00 ,0.00%,26.32%,2,flexible
10407764,f,Glamorgan/Spring Bay,House,Entire home/apt,8,2.5,3,6,Real Bed,$260.00 ,0.00%,46.15%,1,strict_14_with_grace_period
10409386,f,Hobart,House,Private room,3,1,1,2,Real Bed,$70.00 ,0.00%,0.00%,2,flexible
10414281,f,Clarence,Cottage,Entire home/apt,6,1.5,3,4,Real Bed,$139.00 ,96.40%,35.97%,1,strict_14_with_grace_period
10419586,f,Waratah/Wynyard,Farm stay,Entire home/apt,5,1.5,2,3,Real Bed,$140.00 ,0.00%,0.00%,2,flexible
10435458,t,Clarence,Townhouse,Entire home/apt,4,1,2,3,Real Bed,$120.00 ,0.00%,0.00%,2,moderate
10440678,f,Launceston,House,Private room,2,1,1,1,Real Bed,$58.00 ,0.00%,13.79%,1,flexible
10456402,t,Dorset,House,Entire home/apt,13,2,3,8,Real Bed,$251.00 ,79.68%,39.84%,2,flexible
10456432,t,Dorset,Cottage,Entire home/apt,5,1,2,3,Real Bed,$135.00 ,96.30%,44.44%,2,strict_14_with_grace_period
10456645,t,Dorset,House,Entire home/apt,12,2,4,8,Real Bed,$251.00 ,79.68%,39.84%,2,strict_14_with_grace_period
10457798,t,Hobart,Cottage,Entire home/apt,6,1,3,3,Real Bed,$251.00 ,0.00%,39.84%,3,moderate
10459384,f,West Tamar,Guest suite,Private room,6,3,3,4,Real Bed,$140.00 ,0.00%,14.29%,1,flexible
10461297,f,Hobart,House,Private room,2,1,1,1,Futon,$50.00 ,0.00%,20.00%,2,flexible
10463515,f,Glenorchy,Apartment,Entire home/apt,2,1,0,1,Real Bed,$99.00 ,0.00%,0.00%,2,moderate
10496944,f,Circular Head,Bed and breakfast,Private room,2,1,1,1,Real Bed,$160.00 ,0.00%,0.00%,1,flexible
10497928,f,Circular Head,Bed and breakfast,Private room,2,1,1,2,Real Bed,$129.00 ,0.00%,0.00%,1,flexible
10499184,f,Brighton,Bed and breakfast,Private room,4,1,2,2,Real Bed,$90.00 ,0.00%,0.00%,1,flexible
10500947,f,Meander Valley,Bed and breakfast,Private room,3,1,2,2,Real Bed,$165.00 ,0.00%,0.00%,1,moderate
10500951,t,Break O'Day,Bungalow,Entire home/apt,5,1,2,3,Real Bed,$113.00 ,0.00%,66.37%,2,strict_14_with_grace_period
10504861,t,Launceston,Apartment,Entire home/apt,6,1,3,4,Real Bed,$129.00 ,0.00%,0.00%,2,moderate
10506266,f,Sorell,House,Entire home/apt,4,2,2,2,Real Bed,$180.00 ,0.00%,0.00%,3,moderate
10522604,f,Meander Valley,Bed and breakfast,Private room,3,1,1,3,Real Bed,$145.00 ,0.00%,0.00%,1,moderate
10523023,t,Hobart,Apartment,Entire home/apt,4,1,1,2,Real Bed,$123.00 ,0.00%,32.52%,3,moderate
10524606,f,Huon Valley,House,Entire home/apt,4,1,2,2,Real Bed,$320.00 ,46.88%,0.00%,2,strict_14_with_grace_period
10526113,t,Clarence,Guest suite,Entire home/apt,4,1,2,3,Real Bed,$125.00 ,0.00%,12.00%,1,flexible
10551476,t,Hobart,Apartment,Entire home/apt,4,2,2,3,Real Bed,$269.00 ,74.35%,22.30%,2,strict_14_with_grace_period
10552012,t,Break O'Day,House,Entire home/apt,6,2,3,4,Real Bed,$251.00 ,99.60%,33.86%,1,strict_14_with_grace_period
10552202,t,Clarence,Apartment,Entire home/apt,2,1,1,1,Real Bed,$120.00 ,0.00%,0.00%,1,flexible
10573178,f,Burnie,Hotel,Private room,5,1,1,4,Real Bed,$140.00 ,0.00%,0.00%,1,flexible
10574526,t,Hobart,House,Private room,2,2,1,1,Real Bed,$95.00 ,0.00%,15.79%,1,moderate
10575998,f,Launceston,House,Private room,2,1,1,1,Real Bed,$70.00 ,0.00%,21.43%,1,moderate
10577814,f,West Coast,Guesthouse,Entire home/apt,3,1,2,2,Real Bed,$80.00 ,0.00%,0.00%,1,flexible
10578709,f,Latrobe,House,Private room,1,1,1,1,Real Bed,$61.00 ,0.00%,0.00%,1,moderate
10622572,t,Clarence,Apartment,Entire home/apt,3,1,2,2,Real Bed,$101.00 ,0.00%,89.11%,2,strict_14_with_grace_period
10636260,f,Kingborough,Bed and breakfast,Entire home/apt,2,1,0,1,Real Bed,$150.00 ,0.00%,0.00%,2,flexible
10638017,t,Hobart,Apartment,Entire home/apt,4,1,1,2,Real Bed,$198.00 ,101.01%,24.75%,1,moderate
10638319,t,Hobart,Apartment,Entire home/apt,3,1,1,1,Real Bed,$198.00 ,0.00%,24.75%,1,moderate
10638476,t,Hobart,Apartment,Entire home/apt,2,1,1,1,Real Bed,$198.00 ,0.00%,37.88%,1,moderate
10664352,f,Hobart,Apartment,Entire home/apt,4,1.5,2,3,Real Bed,$180.00 ,0.00%,0.00%,2,moderate
10693640,f,Sorell,House,Entire home/apt,5,1,2,2,Real Bed,$240.00 ,62.50%,25.00%,2,moderate
10708143,t,Launceston,Guesthouse,Entire home/apt,2,1,1,1,Real Bed,$50.00 ,0.00%,0.00%,3,flexible
10710515,f,Glamorgan/Spring Bay,House,Entire home/apt,2,1,1,1,Real Bed,$200.00 ,0.00%,15.00%,4,strict_14_with_grace_period
10715062,f,Glenorchy,House,Private room,2,1,1,1,Real Bed,$65.00 ,0.00%,0.00%,1,flexible
10716260,t,Kingborough,House,Entire home/apt,6,1.5,3,4,Real Bed,$190.00 ,0.00%,42.11%,3,moderate
10729535,t,Hobart,Apartment,Entire home/apt,4,1,2,3,Real Bed,$110.00 ,122.73%,50.00%,2,moderate
10733512,f,Huon Valley,Bungalow,Entire home/apt,2,1,1,1,Real Bed,$118.00 ,0.00%,33.90%,2,flexible
10751477,f,West Tamar,Hostel,Private room,2,4,1,2,Real Bed,$50.00 ,0.00%,0.00%,1,flexible
10777111,f,Waratah/Wynyard,House,Entire home/apt,6,2,3,3,Real Bed,$160.00 ,0.00%,0.00%,2,moderate
10788581,t,West Tamar,Cottage,Entire home/apt,4,1,2,3,Real Bed,$140.00 ,0.00%,0.00%,1,flexible
10789983,f,Glamorgan/Spring Bay,Cabin,Entire home/apt,3,1,2,2,Real Bed,$101.00 ,0.00%,0.00%,1,flexible
10792805,t,Hobart,House,Entire home/apt,7,2,3,5,Real Bed,$220.00 ,0.00%,0.00%,2,moderate
10813353,f,Kingborough,House,Entire home/apt,4,1,2,4,Real Bed,$150.00 ,0.00%,0.00%,2,moderate
10815190,t,West Coast,House,Entire home/apt,4,1,2,2,Real Bed,$45.00 ,0.00%,22.22%,2,strict_14_with_grace_period
10815876,t,Hobart,House,Private room,2,1,1,1,Real Bed,$101.00 ,0.00%,29.70%,2,moderate
10834621,f,Glamorgan/Spring Bay,House,Entire home/apt,7,1,3,3,Real Bed,$180.00 ,0.00%,0.00%,1,flexible
10838381,t,Launceston,Apartment,Entire home/apt,2,1,1,1,Real Bed,$96.00 ,156.25%,52.08%,2,moderate
10841727,f,Hobart,House,Entire home/apt,6,1.5,3,4,Real Bed,$180.00 ,0.00%,0.00%,2,flexible
10842599,f,Break O'Day,House,Entire home/apt,8,2,4,5,Real Bed,$200.00 ,0.00%,45.00%,1,strict_14_with_grace_period
10882129,t,West Tamar,House,Entire home/apt,8,1,3,5,Real Bed,$120.00 ,0.00%,16.67%,2,moderate
10889044,t,Break O'Day,House,Entire home/apt,6,1,2,4,Real Bed,$249.00 ,0.00%,30.12%,2,strict_14_with_grace_period
10889813,t,Hobart,Guest suite,Private room,5,1.5,2,3,Real Bed,$85.00 ,0.00%,29.41%,2,moderate
10890430,t,West Tamar,House,Private room,2,1,1,2,Real Bed,$79.00 ,443.04%,40.51%,1,moderate
10891961,t,Glamorgan/Spring Bay,House,Entire home/apt,6,1.5,3,3,Real Bed,$200.00 ,0.00%,25.00%,1,strict_14_with_grace_period
10910753,f,Hobart,Apartment,Entire home/apt,2,1,1,1,Real Bed,$110.00 ,0.00%,22.73%,2,moderate
10916286,f,Central Coast,Cottage,Entire home/apt,6,1,2,5,Real Bed,$150.00 ,0.00%,0.00%,1,moderate
10916476,t,Meander Valley,House,Entire home/apt,4,1,3,3,Real Bed,$120.00 ,0.00%,0.00%,2,flexible
10929810,t,Kentish,Guest suite,Entire home/apt,3,1,1,2,Real Bed,$90.00 ,0.00%,16.67%,1,moderate
10948310,f,George Town,House,Entire home/apt,6,1,3,4,Real Bed,$90.00 ,0.00%,44.44%,2,moderate
10948372,f,Clarence,House,Entire home/apt,7,1.5,3,6,Real Bed,$165.00 ,0.00%,0.00%,2,moderate
10975711,t,Brighton,House,Entire home/apt,16,3,7,13,Real Bed,$782.00 ,63.94%,23.02%,2,strict_14_with_grace_period
10992066,t,Break O'Day,House,Entire home/apt,5,1,3,4,Real Bed,$99.00 ,0.00%,60.61%,2,strict_14_with_grace_period
10992608,t,Hobart,Guesthouse,Entire home/apt,3,1,1,2,Real Bed,$110.00 ,0.00%,31.82%,2,moderate
11050418,t,Hobart,Camper/RV,Entire home/apt,2,1,1,1,Real Bed,$70.00 ,0.00%,14.29%,1,moderate
11052613,t,West Tamar,Bungalow,Entire home/apt,2,1,0,1,Real Bed,$56.00 ,0.00%,17.86%,1,moderate
11053136,f,Huon Valley,Cottage,Entire home/apt,6,1,2,4,Real Bed,$180.00 ,222.22%,52.78%,2,strict_14_with_grace_period
11066494,f,Hobart,Apartment,Entire home/apt,6,2,3,3,Real Bed,$280.00 ,0.00%,25.00%,2,strict_14_with_grace_period
11073068,t,Launceston,Apartment,Entire home/apt,5,1,2,3,Real Bed,$120.00 ,0.00%,41.67%,2,moderate
11102947,f,Launceston,House,Entire home/apt,5,1,2,3,Real Bed,$55.00 ,0.00%,90.91%,2,moderate
11104939,t,Hobart,Guesthouse,Entire home/apt,2,1,1,1,Real Bed,$150.00 ,333.33%,0.00%,2,flexible
11105546,f,Meander Valley,Bed and breakfast,Private room,2,1,1,1,Real Bed,$209.00 ,239.23%,0.00%,3,strict_14_with_grace_period
11105638,f,Meander Valley,Bed and breakfast,Entire home/apt,2,1,1,1,Real Bed,$209.00 ,239.23%,0.00%,3,strict_14_with_grace_period
11109523,t,Huon Valley,Guesthouse,Entire home/apt,2,1,1,1,Real Bed,$110.00 ,181.82%,0.00%,2,moderate
11111077,f,Launceston,House,Private room,2,1,1,1,Pull-out Sofa,$70.00 ,0.00%,0.00%,1,flexible
11123850,t,Hobart,Guest suite,Entire home/apt,4,1,2,2,Real Bed,$110.00 ,0.00%,0.00%,2,flexible
11126464,t,Tasman,House,Entire home/apt,6,1,3,5,Real Bed,$251.00 ,99.60%,39.84%,2,strict_14_with_grace_period
11126604,f,Kingborough,House,Entire home/apt,5,1,2,5,Real Bed,$129.00 ,0.00%,46.51%,1,moderate
11132005,t,Clarence,Guest suite,Private room,2,1,1,1,Real Bed,$80.00 ,0.00%,25.00%,1,flexible
11134361,t,Launceston,Apartment,Entire home/apt,3,1,1,1,Real Bed,$179.00 ,83.80%,0.00%,2,strict_14_with_grace_period
11148536,f,Huon Valley,House,Entire home/apt,10,2,4,6,Real Bed,$275.00 ,0.00%,29.09%,2,moderate
11148544,t,Launceston,Apartment,Entire home/apt,4,1,2,2,Real Bed,$90.00 ,0.00%,33.33%,2,strict_14_with_grace_period
11167106,f,West Tamar,Guest suite,Entire home/apt,2,1,1,1,Real Bed,$120.00 ,0.00%,20.83%,1,moderate
11168612,t,Kentish,Cabin,Private room,3,1,1,1,Real Bed,$70.00 ,0.00%,0.00%,1,moderate
11172327,f,Kingborough,Bed and breakfast,Private room,2,1,1,1,Real Bed,$150.00 ,0.00%,0.00%,2,moderate
11194455,f,Hobart,Cottage,Entire home/apt,4,1,2,3,Real Bed,$175.00 ,0.00%,17.14%,2,moderate
11210943,t,Hobart,House,Private room,2,1.5,2,1,Real Bed,$92.00 ,0.00%,27.17%,3,flexible
11215098,f,Clarence,House,Private room,2,1,1,1,Real Bed,$61.00 ,0.00%,32.79%,2,flexible
11227528,f,West Tamar,Farm stay,Entire home/apt,6,1,1,5,Real Bed,$280.00 ,0.00%,23.21%,2,strict_14_with_grace_period
11229046,f,Hobart,House,Entire home/apt,4,2.5,2,2,Real Bed,$200.00 ,0.00%,0.00%,1,strict_14_with_grace_period
11229590,t,Clarence,House,Entire home/apt,3,1,1,1,Real Bed,$180.00 ,0.00%,0.00%,2,moderate
11230252,t,Clarence,Guest suite,Entire home/apt,5,1,2,4,Real Bed,$135.00 ,0.00%,0.00%,1,flexible
11240419,t,Latrobe,House,Entire home/apt,8,2,3,4,Real Bed,$190.00 ,0.00%,0.00%,2,moderate
11244402,f,Meander Valley,House,Entire home/apt,8,1,4,7,Real Bed,$248.00 ,201.61%,0.00%,3,strict_14_with_grace_period
11245403,t,Clarence,Apartment,Entire home/apt,2,1,1,1,Real Bed,$85.00 ,176.47%,70.59%,1,flexible
11259761,f,Huon Valley,House,Entire home/apt,7,2,3,5,Real Bed,$220.00 ,0.00%,0.00%,2,flexible
11259917,t,Hobart,Bed and breakfast,Entire home/apt,2,1,1,1,Real Bed,$129.00 ,0.00%,38.76%,2,moderate
11260501,f,Flinders,House,Entire home/apt,12,1,4,10,Real Bed,$251.00 ,0.00%,0.00%,1,flexible
11262782,t,Hobart,House,Entire home/apt,6,1.5,3,4,Real Bed,$209.00 ,0.00%,35.89%,3,moderate
11265500,t,Hobart,House,Entire home/apt,6,1.5,3,4,Real Bed,$139.00 ,0.00%,43.17%,2,moderate
11281769,t,Kingborough,Apartment,Entire home/apt,2,1,1,1,Real Bed,$120.00 ,0.00%,20.83%,1,strict_14_with_grace_period
11288507,f,Dorset,House,Entire home/apt,4,1.5,2,3,Real Bed,$160.00 ,0.00%,0.00%,2,flexible
11303779,f,Break O'Day,House,Entire home/apt,8,3,4,4,Real Bed,"$1,000.00 ",100.00%,15.00%,2,strict_14_with_grace_period
11304930,f,West Tamar,Apartment,Entire home/apt,2,1,1,1,Real Bed,$101.00 ,0.00%,0.00%,2,strict_14_with_grace_period
11326341,f,Clarence,House,Private room,2,1,1,1,Real Bed,$50.00 ,0.00%,0.00%,1,moderate
11332795,f,Launceston,House,Entire home/apt,6,1,3,4,Real Bed,$150.00 ,0.00%,20.00%,1,flexible
11364395,f,Hobart,Apartment,Entire home/apt,3,1,1,2,Real Bed,$190.00 ,0.00%,31.58%,2,strict_14_with_grace_period
11365173,f,Glenorchy,Townhouse,Entire home/apt,4,1,2,2,Real Bed,$101.00 ,148.51%,29.70%,1,moderate
11376590,t,Hobart,Apartment,Entire home/apt,2,1,1,1,Real Bed,$149.00 ,0.00%,30.20%,2,strict_14_with_grace_period
11399470,f,Meander Valley,Guesthouse,Private room,4,1,1,3,Real Bed,$165.00 ,0.00%,0.00%,1,moderate
11399615,f,Meander Valley,Bed and breakfast,Private room,2,1,1,2,Real Bed,$145.00 ,0.00%,0.00%,1,moderate
11399739,f,Meander Valley,Guesthouse,Private room,3,1,1,2,Real Bed,$156.00 ,0.00%,0.00%,1,moderate
11399821,f,Meander Valley,Guesthouse,Private room,2,1,1,1,Real Bed,$145.00 ,0.00%,0.00%,1,moderate
11402592,f,Clarence,Apartment,Entire home/apt,8,1,3,6,Real Bed,$220.00 ,181.82%,13.64%,2,moderate
11403177,f,Launceston,Apartment,Entire home/apt,4,1,2,2,Real Bed,$145.00 ,310.34%,13.79%,1,flexible
11417596,f,Hobart,House,Entire home/apt,8,1.5,4,5,Real Bed,$450.00 ,0.00%,15.56%,2,strict_14_with_grace_period
11420032,f,Dorset,Cottage,Entire home/apt,6,1.5,2,4,Real Bed,$145.00 ,0.00%,0.00%,1,strict_14_with_grace_period
11420769,t,Hobart,House,Entire home/apt,6,2,3,4,Real Bed,$650.00 ,46.15%,9.23%,2,strict_14_with_grace_period
11422383,f,Launceston,Apartment,Entire home/apt,2,1,1,1,Real Bed,$101.00 ,0.00%,29.70%,1,moderate
11422662,f,Launceston,Bungalow,Private room,2,1,1,2,Real Bed,$66.00 ,303.03%,15.15%,1,strict_14_with_grace_period
11423454,t,Kentish,House,Entire home/apt,6,2,2,4,Real Bed,$450.00 ,0.00%,0.00%,1,strict_14_with_grace_period
11426734,t,Meander Valley,Cottage,Entire home/apt,3,1,1,3,Real Bed,$101.00 ,0.00%,0.00%,2,flexible
11443384,t,Clarence,Apartment,Private room,2,1,1,1,Real Bed,$66.00 ,0.00%,0.00%,1,flexible
11446663,f,Clarence,House,Private room,2,1,1,1,Real Bed,$61.00 ,0.00%,11.48%,1,flexible
11462081,f,Northern Midlands,Bed and breakfast,Private room,2,1,1,1,Real Bed,$114.00 ,438.60%,10.53%,1,moderate
11465131,t,Meander Valley,Camper/RV,Entire home/apt,3,0,1,2,Real Bed,$55.00 ,0.00%,0.00%,1,strict_14_with_grace_period
11466906,f,Hobart,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,$264.00 ,0.00%,9.47%,1,strict_14_with_grace_period
11499043,f,Kingborough,House,Entire home/apt,6,2.5,3,4,Real Bed,$230.00 ,0.00%,34.78%,2,moderate
11499684,t,Kentish,Cottage,Entire home/apt,6,1,2,4,Real Bed,$135.00 ,111.11%,14.81%,1,moderate
11513932,f,Clarence,House,Entire home/apt,8,1,4,6,Real Bed,$190.00 ,0.00%,15.79%,2,moderate
11533226,t,Waratah/Wynyard,Bed and breakfast,Private room,2,1,1,1,Real Bed,$85.00 ,0.00%,0.00%,1,flexible
11555672,f,Latrobe,Bed and breakfast,Private room,6,1,1,4,Real Bed,$140.00 ,0.00%,0.00%,1,moderate
11560244,t,Launceston,House,Entire home/apt,4,1,2,2,Real Bed,$90.00 ,0.00%,33.33%,2,flexible
11572995,t,Break O'Day,House,Entire home/apt,6,2,3,3,Real Bed,$200.00 ,150.00%,0.00%,2,moderate
11573138,t,Glenorchy,House,Private room,2,1.5,1,1,Futon,$56.00 ,571.43%,14.29%,2,flexible
11574145,t,Central Coast,House,Entire home/apt,6,2,3,4,Real Bed,$180.00 ,0.00%,27.78%,2,moderate
11583459,f,Huon Valley,House,Entire home/apt,4,2,2,2,Real Bed,$169.00 ,0.00%,0.00%,2,moderate
11592313,f,Flinders,House,Entire home/apt,10,1,3,7,Real Bed,$129.00 ,0.00%,0.00%,2,flexible
11607962,t,Devonport,House,Private room,2,1.5,1,1,Real Bed,$65.00 ,0.00%,0.00%,1,moderate
11610487,t,Break O'Day,Villa,Entire home/apt,3,1,0,1,Real Bed,$299.00 ,0.00%,0.00%,1,strict_14_with_grace_period
11626555,f,Clarence,House,Entire home/apt,5,2,3,3,Real Bed,$280.00 ,178.57%,14.29%,2,flexible
11639032,f,Hobart,House,Entire home/apt,8,2,4,5,Real Bed,$450.00 ,66.67%,24.44%,2,moderate
11640475,f,Launceston,House,Entire home/apt,8,2,4,5,Real Bed,$251.00 ,0.00%,39.84%,2,strict_14_with_grace_period
11640884,f,Clarence,House,Private room,2,1,1,1,Real Bed,$95.00 ,0.00%,0.00%,2,flexible
11641302,f,Kingborough,House,Entire home/apt,5,1,2,3,Real Bed,$180.00 ,0.00%,0.00%,2,strict_14_with_grace_period
11641544,f,Kingborough,House,Entire home/apt,5,1,2,3,Real Bed,$180.00 ,0.00%,0.00%,2,strict_14_with_grace_period
11642815,t,Kingborough,Guest suite,Entire home/apt,4,1,1,2,Real Bed,$110.00 ,227.27%,54.55%,1,moderate
11648237,f,Break O'Day,House,Entire home/apt,8,2,4,6,Real Bed,$270.00 ,129.63%,37.04%,2,strict_14_with_grace_period
11655479,f,Hobart,House,Entire home/apt,6,1,2,3,Real Bed,$251.00 ,0.00%,0.00%,2,strict_14_with_grace_period
11656428,t,Break O'Day,Villa,Entire home/apt,8,3,3,5,Real Bed,$690.00 ,0.00%,0.00%,1,strict_14_with_grace_period
11660469,t,Hobart,Apartment,Entire home/apt,4,2,2,2,Real Bed,$227.00 ,0.00%,30.84%,2,flexible
11680786,f,Hobart,House,Private room,2,2.5,1,1,Real Bed,$56.00 ,0.00%,35.71%,2,flexible
11681634,f,Hobart,Serviced apartment,Private room,3,4,1,3,Real Bed,$85.00 ,0.00%,0.00%,1,flexible
11699746,t,Launceston,Apartment,Entire home/apt,2,1,1,1,Real Bed,$110.00 ,0.00%,13.64%,1,strict_14_with_grace_period
11719758,f,Flinders,House,Entire home/apt,7,2,3,5,Real Bed,$375.00 ,66.67%,0.00%,2,strict_14_with_grace_period
11722533,f,Northern Midlands,House,Entire home/apt,2,1,1,1,Real Bed,$140.00 ,357.14%,28.57%,1,moderate
11756528,t,Break O'Day,House,Entire home/apt,4,1,2,2,Real Bed,$200.00 ,0.00%,0.00%,1,strict_14_with_grace_period
11759152,t,Launceston,Townhouse,Private room,2,1,1,1,Real Bed,$70.00 ,0.00%,14.29%,1,strict_14_with_grace_period
11759384,t,Launceston,Townhouse,Private room,2,1,1,2,Real Bed,$62.00 ,0.00%,12.90%,1,strict_14_with_grace_period
11759594,t,Tasman,House,Entire home/apt,10,1,4,8,Real Bed,$190.00 ,0.00%,0.00%,1,flexible
11763630,f,Clarence,Guest suite,Entire home/apt,2,1,0,1,Real Bed,$92.00 ,144.57%,21.74%,1,strict_14_with_grace_period
11780437,t,Hobart,Guest suite,Entire home/apt,3,1,1,2,Real Bed,$120.00 ,150.00%,37.50%,2,strict_14_with_grace_period
11799821,t,Kentish,Cottage,Entire home/apt,5,1,1,4,Real Bed,$105.00 ,0.00%,0.00%,1,moderate
11801820,t,Hobart,Apartment,Entire home/apt,2,1,1,1,Real Bed,$90.00 ,155.56%,133.33%,1,moderate
11829189,t,Break O'Day,Bed and breakfast,Private room,2,1,1,1,Real Bed,$156.00 ,0.00%,0.00%,1,flexible
11830416,f,Hobart,House,Private room,2,1,1,1,Real Bed,$90.00 ,0.00%,0.00%,1,flexible
11830621,f,Hobart,House,Entire home/apt,7,2.5,3,4,Real Bed,$190.00 ,0.00%,26.32%,1,moderate
11831100,f,Kingborough,Apartment,Entire home/apt,2,1,1,2,Real Bed,$101.00 ,148.51%,24.75%,2,moderate
11833285,t,Hobart,Townhouse,Entire home/apt,8,2,4,6,Real Bed,$260.00 ,0.00%,0.00%,3,moderate
11850482,t,Kingborough,Bed and breakfast,Private room,2,1.5,1,1,Real Bed,$196.00 ,0.00%,25.51%,3,moderate
11871931,f,Kingborough,Guest suite,Entire home/apt,2,1,1,1,Real Bed,$110.00 ,0.00%,18.18%,1,moderate
11891337,t,Northern Midlands,Guesthouse,Entire home/apt,4,1,2,3,Real Bed,$110.00 ,0.00%,0.00%,2,moderate
11892928,t,Kentish,Farm stay,Entire home/apt,2,1,0,1,Real Bed,$129.00 ,0.00%,0.00%,2,moderate
11912137,f,Meander Valley,House,Entire home/apt,6,3,2,2,Real Bed,$150.00 ,0.00%,0.00%,2,flexible
11925147,t,Devonport,House,Private room,2,1,2,2,Real Bed,$70.00 ,0.00%,0.00%,1,flexible
11930037,f,Hobart,Apartment,Entire home/apt,4,1.5,2,3,Real Bed,$129.00 ,0.00%,0.00%,2,strict_14_with_grace_period
11932867,f,Burnie,House,Entire home/apt,2,1,1,2,Real Bed,$140.00 ,0.00%,0.00%,1,flexible
11973465,t,Kingborough,House,Entire home/apt,10,2.5,4,7,Real Bed,$300.00 ,50.00%,26.67%,2,moderate
11974069,t,Kingborough,Bed and breakfast,Private room,2,1,1,1,Real Bed,$120.00 ,0.00%,8.33%,2,moderate
11977968,t,Northern Midlands,House,Entire home/apt,3,1,2,2,Real Bed,$90.00 ,0.00%,0.00%,1,flexible
11992769,f,Hobart,Apartment,Entire home/apt,4,1,1,2,Real Bed,$200.00 ,0.00%,30.00%,2,flexible
12011454,t,Sorell,Bungalow,Entire home/apt,6,1,2,2,Real Bed,$156.00 ,192.31%,0.00%,2,flexible
12014373,t,Hobart,House,Private room,2,1,1,1,Real Bed,$61.00 ,0.00%,32.79%,2,flexible
12027455,t,Launceston,Apartment,Entire home/apt,2,1,1,1,Real Bed,$280.00 ,0.00%,17.86%,2,moderate
12029765,f,Kentish,House,Entire home/apt,10,2,4,7,Real Bed,$251.00 ,0.00%,13.94%,1,strict_14_with_grace_period
12030181,t,Break O'Day,Guesthouse,Entire home/apt,2,1,1,1,Real Bed,$129.00 ,0.00%,0.00%,1,moderate
12056205,t,Central Coast,House,Entire home/apt,4,1,2,4,Real Bed,$95.00 ,526.32%,41.05%,2,strict_14_with_grace_period
12058334,f,Devonport,House,Entire home/apt,14,2,4,12,Real Bed,$140.00 ,214.29%,42.86%,2,strict_14_with_grace_period
12070182,f,Derwent Valley,Barn,Entire home/apt,5,1,2,5,Real Bed,$200.00 ,0.00%,0.00%,2,moderate
12075515,t,Hobart,Apartment,Entire home/apt,4,1,2,2,Real Bed,$264.00 ,132.58%,0.00%,2,strict_14_with_grace_period
12090108,t,Hobart,House,Entire home/apt,6,2,2,2,Real Bed,$198.00 ,0.00%,35.35%,3,strict_14_with_grace_period
12091953,f,Huon Valley,House,Entire home/apt,6,1,3,3,Real Bed,$101.00 ,0.00%,49.50%,2,moderate
12092875,t,George Town,Guesthouse,Entire home/apt,4,1,0,2,Real Bed,$90.00 ,0.00%,0.00%,1,strict_14_with_grace_period
12095837,t,Hobart,Apartment,Entire home/apt,4,1,2,2,Real Bed,$140.00 ,0.00%,17.86%,2,moderate
12119111,t,Hobart,Guest suite,Entire home/apt,4,1,2,3,Real Bed,$169.00 ,0.00%,29.59%,2,moderate
12119531,t,Hobart,Apartment,Entire home/apt,4,1.5,2,2,Real Bed,$165.00 ,0.00%,21.21%,2,flexible
12133191,t,Central Coast,Guesthouse,Entire home/apt,2,1,1,1,Pull-out Sofa,$85.00 ,0.00%,0.00%,1,moderate
12133987,f,Hobart,Apartment,Entire home/apt,2,1,1,1,Real Bed,$95.00 ,0.00%,75.79%,2,moderate
12139077,f,Hobart,House,Private room,2,1,1,1,Real Bed,$69.00 ,0.00%,28.99%,1,moderate
